#
#"Frequency / MHz"	"S2,1 [SPara1] [Magnitude in dB]"
#---------------------------------------------------
0.93581250000000	-4.6044624654134
0.94012500000000	-4.6546485925098
0.94443750000000	-4.7039820689825
0.94875000000000	-4.7541660664304
0.95306250000000	-4.8059554496373
0.95737500000000	-4.8576186423091
0.96168750000000	-4.9104150665430
0.96600000000000	-4.9642124027397
0.97031250000000	-5.0186594847084
0.97462500000000	-5.0719031638502
0.97893750000000	-5.1295500309761
0.98325000000000	-5.1860836734058
0.98756250000000	-5.2432294962942
0.99187500000000	-5.3018911725196
0.99618750000000	-5.3606659012615
1.0005000000000	-5.4208250163717
1.0048125000000	-5.4818585027047
1.0091250000000	-5.5442770917633
1.0134375000000	-5.6070988531754
1.0177500000000	-5.6713150459607
1.0220625000000	-5.7358324770699
1.0263750000000	-5.8027095494439
1.0306875000000	-5.8697134034488
1.0350000000000	-5.9372871524646
1.0393125000000	-6.0075449727042
1.0436250000000	-6.0785375510576
1.0479375000000	-6.1510018526484
1.0522500000000	-6.2238549599991
1.0565625000000	-6.2995380377795
1.0608750000000	-6.3751325782907
1.0651875000000	-6.4529071377183
1.0695000000000	-6.5314926559639
1.0738125000000	-6.6128338533148
1.0781250000000	-6.6949177390815
1.0824375000000	-6.7784413475145
1.0867500000000	-6.8633710626608
1.0910625000000	-6.9505993246552
1.0953750000000	-7.0408648758254
1.0996875000000	-7.1202404276525
1.1040000000000	-7.2220075750133
1.1083125000000	-7.3175815209281
1.1126250000000	-7.4145267040028
1.1169375000000	-7.5119554347638
1.1212500000000	-7.6135317663544
1.1255625000000	-7.7176724038154
1.1298750000000	-7.8228066815293
1.1341875000000	-7.9292139099271
1.1385000000000	-8.0384740002480
1.1428125000000	-8.1562674989323
1.1471250000000	-8.2666797491719
1.1514375000000	-8.3858531189889
1.1557500000000	-8.5059064757643
1.1600625000000	-8.6269065949296
1.1643750000000	-8.7572773863047
1.1686875000000	-8.8877247129677
1.1730000000000	-9.0191493500768
1.1773125000000	-9.1531415696531
1.1816250000000	-9.2977281823167
1.1859375000000	-9.4386622859227
1.1902500000000	-9.5862879608923
1.1945625000000	-9.7360323806143
1.1988750000000	-9.8869377844846
1.2031875000000	-10.048573901829
1.2075000000000	-10.207951966578
1.2118125000000	-10.375437214805
1.2161250000000	-10.546687187995
1.2204375000000	-10.720697453795
1.2247500000000	-10.902652380950
1.2290625000000	-11.086069724661
1.2333750000000	-11.275036570372
1.2376875000000	-11.469403258832
1.2420000000000	-11.668017934257
1.2463125000000	-11.872130281659
1.2506250000000	-12.082888571796
1.2549375000000	-12.297364461029
1.2592500000000	-12.519339584233
1.2635625000000	-12.745205456918
1.2678750000000	-12.976339726804
1.2721875000000	-13.211468812323
1.2765000000000	-13.457471372086
1.2808125000000	-13.705044854224
1.2851250000000	-13.955179675507
1.2894375000000	-14.222494895258
1.2937500000000	-14.486269447004
1.2980625000000	-14.750136749980
1.3023750000000	-15.028020696556
1.3066875000000	-15.303971730364
1.3110000000000	-15.585141415953
1.3153125000000	-15.865038829253
1.3196250000000	-16.151137659502
1.3239375000000	-16.436481812118
1.3282500000000	-16.717068554547
1.3325625000000	-16.996666641775
1.3368750000000	-17.266846468914
1.3411875000000	-17.537206050375
1.3455000000000	-17.778616448120
1.3498125000000	-18.021538190747
1.3541250000000	-18.243818212381
1.3584375000000	-18.439904119961
1.3627500000000	-18.617420517354
1.3670625000000	-18.759883385079
1.3713750000000	-18.881702306898
1.3756875000000	-18.962098464561
1.3800000000000	-19.010110610361
1.3843125000000	-19.008971577820
1.3886250000000	-18.994750630463
1.3929375000000	-18.937691622722
1.3972500000000	-18.845253962557
1.4015625000000	-18.725547813964
1.4058750000000	-18.577809769461
1.4101875000000	-18.406016537467
1.4145000000000	-18.216284727755
1.4188125000000	-18.006942956559
1.4231250000000	-17.783485713190
1.4274375000000	-17.553293200314
1.4317500000000	-17.315079103309
1.4360625000000	-17.069302524158
1.4403750000000	-16.821635556656
1.4446875000000	-16.570193592788
1.4490000000000	-16.321168351741
1.4533125000000	-16.072657803773
1.4576250000000	-15.822751490889
1.4619375000000	-15.582625293406
1.4662500000000	-15.343440148056
1.4705625000000	-15.107978165430
1.4748750000000	-14.874915366157
1.4791875000000	-14.649942117730
1.4835000000000	-14.428604292562
1.4878125000000	-14.210712153310
1.4921250000000	-14.000505095833
1.4964375000000	-13.793640228028
1.5007500000000	-13.593080397718
1.5050625000000	-13.396966054952
1.5093750000000	-13.208736092464
1.5136875000000	-13.018055575159
1.5180000000000	-12.839034993864
1.5223125000000	-12.662211754000
1.5266250000000	-12.486999310575
1.5309375000000	-12.323824276796
1.5352500000000	-12.159561866631
1.5395625000000	-12.000672691280
1.5438750000000	-11.846161706071
1.5481875000000	-11.694918961567
1.5525000000000	-11.548139917068
1.5568125000000	-11.404993617982
1.5611250000000	-11.265972074412
1.5654375000000	-11.129544835018
1.5697500000000	-10.997631996445
1.5740625000000	-10.867980889544
1.5783750000000	-10.741736610417
1.5826875000000	-10.618395457756
1.5870000000000	-10.496438535584
1.5913125000000	-10.380864809831
1.5956250000000	-10.266666001324
1.5999375000000	-10.154378023618
1.6042500000000	-10.045106239907
1.6085625000000	-9.9380687064426
1.6128750000000	-9.8335189788798
1.6171875000000	-9.7317380346711
1.6215000000000	-9.6315616226609
1.6258125000000	-9.5336178169963
1.6301250000000	-9.4381517308715
1.6344375000000	-9.3442358558056
1.6387500000000	-9.2521099269050
1.6430625000000	-9.1622434452979
1.6473750000000	-9.0738432934125
1.6516875000000	-8.9878839616720
1.6560000000000	-8.9022435652044
1.6603125000000	-8.8195424682606
1.6646250000000	-8.7379973932574
1.6689375000000	-8.6576105757589
1.6732500000000	-8.5793278245615
1.6775625000000	-8.5020972945510
1.6818750000000	-8.4260982088749
1.6861875000000	-8.3510564906632
1.6905000000000	-8.2786395420467
1.6948125000000	-8.2065025605534
1.6991250000000	-8.1356294099194
1.7034375000000	-8.0649142200910
1.7077500000000	-7.9970878202867
1.7120625000000	-7.9297140156755
1.7163750000000	-7.8632893549834
1.7206875000000	-7.7976839419072
1.7250000000000	-7.7335475515902
1.7293125000000	-7.6697596171486
1.7336250000000	-7.6071942088166
1.7379375000000	-7.5450889990664
1.7422500000000	-7.4842423922529
1.7465625000000	-7.4238968265190
1.7508750000000	-7.3642497005971
1.7551875000000	-7.3047010544982
1.7595000000000	-7.2480326583818
1.7638125000000	-7.1910571466810
1.7681250000000	-7.1346761119505
1.7724375000000	-7.0784236627424
1.7767500000000	-7.0240776904874
1.7810625000000	-6.9688457576695
1.7853750000000	-6.9152606879977
1.7896875000000	-6.8622717019629
1.7940000000000	-6.8095638157884
1.7983125000000	-6.7576197026237
1.8026250000000	-6.7056583554767
1.8069375000000	-6.6551364633717
1.8112500000000	-6.6060550182322
1.8155625000000	-6.5542296469337
1.8198750000000	-6.5050576842596
1.8241875000000	-6.4552849821468
1.8285000000000	-6.4074802694822
1.8328125000000	-6.3591221189156
1.8371250000000	-6.3118714935454
1.8414375000000	-6.2642264682174
1.8457500000000	-6.2182770361658
1.8500625000000	-6.1711353982497
1.8543750000000	-6.1249311627136
1.8586875000000	-6.0791264352878
1.8630000000000	-6.0340321740576
1.8673125000000	-5.9891029543096
1.8716250000000	-5.9443300950441
1.8759375000000	-5.9000860129262
1.8802500000000	-5.8569535354171
1.8845625000000	-5.8130605184898
1.8888750000000	-5.7705991582317
1.8931875000000	-5.7271647065009
1.8975000000000	-5.6844008093181
1.9018125000000	-5.6424006183273
1.9061250000000	-5.6005483229232
1.9104375000000	-5.5575542116878
1.9147500000000	-5.5173434559893
1.9190625000000	-5.4766601664471
1.9233750000000	-5.4363990465276
1.9276875000000	-5.3952108317396
1.9320000000000	-5.3552401215075
1.9363125000000	-5.3163497832463
1.9406250000000	-5.2760048026886
1.9449375000000	-5.2370654888321
1.9492500000000	-5.1981275518287
1.9535625000000	-5.1594880230529
1.9578750000000	-5.1210787216702
1.9621875000000	-5.0832376561687
1.9665000000000	-5.0451067382476
1.9708125000000	-5.0078298089623
1.9751250000000	-4.9703865237381
1.9794375000000	-4.9331760887731
1.9837500000000	-4.8960733935417
1.9880625000000	-4.8600116790225
1.9923750000000	-4.8241647102276
1.9966875000000	-4.7878500687727
2.0010000000000	-4.7520797350784
2.0053125000000	-4.7166898990288
2.0096250000000	-4.6815569563245
2.0139375000000	-4.6466618810967
2.0182500000000	-4.6119996208328
2.0225625000000	-4.5777099590800
2.0268750000000	-4.5436603966956
2.0311875000000	-4.5098837817342
2.0355000000000	-4.4770969038678
2.0398125000000	-4.4434322819070
2.0441250000000	-4.4105175089270
2.0484375000000	-4.3777622660389
2.0527500000000	-4.3450120843106
2.0570625000000	-4.3135444715539
2.0613750000000	-4.2814540055503
2.0656875000000	-4.2501436464970
2.0700000000000	-4.2188982009041
2.0743125000000	-4.1883216019386
2.0786250000000	-4.1576952695574
2.0829375000000	-4.1270941709859
2.0872500000000	-4.0964961631998
2.0915625000000	-4.0675123559453
2.0958750000000	-4.0376705139497
2.1001875000000	-4.0195114853357
2.1045000000000	-3.9802882131621
2.1088125000000	-3.9516155558003
2.1131250000000	-3.9235374100116
2.1174375000000	-3.8956594640218
2.1217500000000	-3.8680316408994
2.1260625000000	-3.8412976367829
2.1303750000000	-3.8143212040936
2.1346875000000	-3.7877421015782
2.1390000000000	-3.7613385626240
2.1433125000000	-3.7356944048049
2.1476250000000	-3.7103091246283
2.1519375000000	-3.6857039479165
2.1562500000000	-3.6601896642949
2.1605625000000	-3.6357318362666
2.1648750000000	-3.6110958895774
2.1691875000000	-3.5874678024650
2.1735000000000	-3.5624014486567
2.1778125000000	-3.5411421548794
2.1821250000000	-3.5182621408630
2.1864375000000	-3.4956928759474
2.1907500000000	-3.4735119697707
2.1950625000000	-3.4519870995072
2.1993750000000	-3.4305843911714
2.2036875000000	-3.4090504799981
2.2080000000000	-3.3889239253510
2.2123125000000	-3.3687451084864
2.2166250000000	-3.3487473917442
2.2209375000000	-3.3288468606039
2.2252500000000	-3.3096927643012
2.2295625000000	-3.2906193939275
2.2338750000000	-3.2727483097026
2.2381875000000	-3.2536407301457
2.2425000000000	-3.2365232581838
2.2468125000000	-3.2192486496735
2.2511250000000	-3.2022984593027
2.2554375000000	-3.1858448723285
2.2597500000000	-3.1692711930306
2.2640625000000	-3.1541443798676
2.2683750000000	-3.1374554268826
2.2726875000000	-3.1225175903289
2.2770000000000	-3.1074825801387
2.2813125000000	-3.0929983570393
2.2856250000000	-3.0788573509293
2.2899375000000	-3.0650703084075
2.2942500000000	-3.0516357489211
2.2985625000000	-3.0384748011463
2.3028750000000	-3.0256460062454
2.3071875000000	-3.0133562454228
2.3115000000000	-3.0010621247254
2.3158125000000	-2.9897949317141
2.3201250000000	-2.9783598977669
2.3244375000000	-2.9671641785663
2.3287500000000	-2.9559222047230
2.3330625000000	-2.9456472057561
2.3373750000000	-2.9358996871592
2.3416875000000	-2.9265003647530
2.3460000000000	-2.9168357186585
2.3503125000000	-2.9076568293939
2.3546250000000	-2.8987876351204
2.3589375000000	-2.8905151565833
2.3632500000000	-2.8820130819712
2.3675625000000	-2.8748776858159
2.3718750000000	-2.8670163722701
2.3761875000000	-2.8597753141923
2.3805000000000	-2.8530169941104
2.3848125000000	-2.8463368545279
2.3891250000000	-2.8396921477308
2.3934375000000	-2.8341148340922
2.3977500000000	-2.8297074796220
2.4020625000000	-2.8224358195329
2.4063750000000	-2.8171726342414
2.4106875000000	-2.8121179794896
2.4150000000000	-2.8074213070749
2.4193125000000	-2.8029564084354
2.4236250000000	-2.7986251394711
2.4279375000000	-2.7947366373390
2.4322500000000	-2.7913105550010
2.4365625000000	-2.7871366505136
2.4408750000000	-2.7840701292292
2.4451875000000	-2.7812941088197
2.4495000000000	-2.7783202836692
2.4538125000000	-2.7754877774067
2.4581250000000	-2.7734184707655
2.4624375000000	-2.7713570928760
2.4667500000000	-2.7689572360465
2.4710625000000	-2.7671204892973
2.4753750000000	-2.7661824042902
2.4796875000000	-2.7642783974729
2.4840000000000	-2.7628400632557
2.4883125000000	-2.7616496884081
2.4926250000000	-2.7606119597006
2.4969375000000	-2.7603058234827
2.5012500000000	-2.7594543994790
2.5055625000000	-2.7587920871075
2.5098750000000	-2.7583743866491
2.5141875000000	-2.7589256269773
2.5185000000000	-2.7583387303404
2.5228125000000	-2.7591419978876
2.5271250000000	-2.7587527735988
2.5314375000000	-2.7594048410714
2.5357500000000	-2.7597628295163
2.5400625000000	-2.7602171347313
2.5443750000000	-2.7608954208539
2.5486875000000	-2.7607405626445
2.5530000000000	-2.7630077488439
2.5573125000000	-2.7637357997315
2.5616250000000	-2.7646662936994
2.5659375000000	-2.7654963112766
2.5702500000000	-2.7672451513362
2.5745625000000	-2.7684492214651
2.5788750000000	-2.7699191559856
2.5831875000000	-2.7702417260823
2.5875000000000	-2.7728370058818
2.5918125000000	-2.7748298492981
2.5961250000000	-2.7765130371757
2.6004375000000	-2.7780619872607
2.6047500000000	-2.7796108582476
2.6090625000000	-2.7817466557995
2.6133750000000	-2.7833421916885
2.6176875000000	-2.7852863384064
2.6220000000000	-2.7873298059491
2.6263125000000	-2.7892874669376
2.6306250000000	-2.7915138996937
2.6349375000000	-2.7934993694745
2.6392500000000	-2.7956226477399
2.6435625000000	-2.7978664227067
2.6478750000000	-2.7995762947052
2.6521875000000	-2.7997158906921
2.6565000000000	-2.8038248822357
2.6608125000000	-2.8060105900706
2.6651250000000	-2.8086688899035
2.6694375000000	-2.8108322919482
2.6737500000000	-2.8127665434472
2.6780625000000	-2.8146702573621
2.6823750000000	-2.8168583588161
2.6866875000000	-2.8189084917817
2.6910000000000	-2.8216455586565
2.6953125000000	-2.8223430987912
2.6996250000000	-2.8259230556712
2.7039375000000	-2.8279168764842
2.7082500000000	-2.8293831140881
2.7125625000000	-2.8318186767452
2.7168750000000	-2.8336312957643
2.7211875000000	-2.8357615039712
2.7255000000000	-2.8376794735959
2.7298125000000	-2.8402198038966
2.7341250000000	-2.8418583376999
2.7384375000000	-2.8441051621701
2.7427500000000	-2.8455231664161
2.7470625000000	-2.8479389124866
2.7513750000000	-2.8498090036079
2.7556875000000	-2.8519958251052
2.7600000000000	-2.8535202790831
2.7643125000000	-2.8562567255404
2.7686250000000	-2.8571451265173
2.7729375000000	-2.8596102634255
2.7772500000000	-2.8612264060047
2.7815625000000	-2.8631013756007
2.7858750000000	-2.8660676871174
2.7901875000000	-2.8657452965622
2.7945000000000	-2.8685614063791
2.7988125000000	-2.8703222608367
2.8031250000000	-2.8720912011089
2.8074375000000	-2.8790437667340
2.8117500000000	-2.8753951143505
2.8160625000000	-2.8779613480460
2.8203750000000	-2.8788357012828
2.8246875000000	-2.8797225618946
2.8290000000000	-2.8822295708530
2.8333125000000	-2.8840022747912
2.8376250000000	-2.8851436858262
2.8419375000000	-2.8869682897739
2.8462500000000	-2.8888652627295
2.8505625000000	-2.8906888555311
2.8548750000000	-2.8923004786741
2.8591875000000	-2.8938915943679
2.8635000000000	-2.8954114772975
2.8678125000000	-2.8982223921265
2.8721250000000	-2.9025273545794
2.8764375000000	-2.9007860192046
2.8807500000000	-2.9069119715012
2.8850625000000	-2.9045195150560
2.8893750000000	-2.9059568011403
2.8936875000000	-2.9082906877723
2.8980000000000	-2.9098491054661
2.9023125000000	-2.9118259408687
2.9066250000000	-2.9139336387438
2.9109375000000	-2.9148276018356
2.9152500000000	-2.9182544838980
2.9195625000000	-2.9197932768396
2.9238750000000	-2.9216896354326
2.9281875000000	-2.9229584145839
2.9325000000000	-2.9256213260795
2.9368125000000	-2.9285213344940
2.9411250000000	-2.9309635276023
2.9454375000000	-2.9329046263563
2.9497500000000	-2.9357103479877
2.9540625000000	-2.9382080572977
2.9583750000000	-2.9402876116803
2.9626875000000	-2.9431030089361
2.9670000000000	-2.9462112793197
2.9713125000000	-2.9486814280078
2.9756250000000	-2.9518524929351
2.9799375000000	-2.9553437817537
2.9842500000000	-2.9583169621201
2.9885625000000	-2.9607441793476
2.9928750000000	-2.9640721264778
2.9971875000000	-2.9682198936473
3.0015000000000	-2.9720029421991
3.0058125000000	-2.9754176802916
3.0101250000000	-2.9795747476502
3.0144375000000	-2.9835184901330
3.0187500000000	-2.9878380652056
3.0230625000000	-2.9908367215658
3.0273750000000	-2.9956439890821
3.0316875000000	-3.0017999232342
3.0360000000000	-3.0052946636076
3.0403125000000	-3.0095212346953
3.0446250000000	-3.0129263595408
3.0489375000000	-3.0193531461522
3.0532500000000	-3.0245462692880
3.0575625000000	-3.0309158670004
3.0618750000000	-3.0363633293503
3.0661875000000	-3.0413055962782
3.0705000000000	-3.0480242004273
3.0748125000000	-3.0543353096842
3.0791250000000	-3.0602498375827
3.0834375000000	-3.0670374326249
3.0877500000000	-3.0739807528774
3.0920625000000	-3.0809250603150
3.0963750000000	-3.0872825868299
3.1006875000000	-3.0957155921560
3.1050000000000	-3.1035681347086
3.1093125000000	-3.1105472546692
3.1136250000000	-3.1172116002252
3.1179375000000	-3.1271097832588
3.1222500000000	-3.1355734914638
3.1265625000000	-3.1433842540619
3.1308750000000	-3.1515665254741
3.1351875000000	-3.1620073337261
3.1395000000000	-3.1712937846124
3.1438125000000	-3.1805101333374
3.1481250000000	-3.1905643629114
3.1524375000000	-3.2009108313112
3.1567500000000	-3.2114514127319
3.1610625000000	-3.2217371684038
3.1653750000000	-3.2364922868637
3.1696875000000	-3.2437238074553
3.1740000000000	-3.2556161412766
3.1783125000000	-3.2669499373036
3.1826250000000	-3.2782401914696
3.1869375000000	-3.2910015715350
3.1912500000000	-3.3038703515281
3.1955625000000	-3.3163098405681
3.1998750000000	-3.3287142017985
3.2041875000000	-3.3416020888653
3.2085000000000	-3.3551491013600
3.2128125000000	-3.3694615529028
3.2171250000000	-3.3841249736129
3.2214375000000	-3.3977842853632
3.2257500000000	-3.4126056557043
3.2300625000000	-3.4275774297467
3.2343750000000	-3.4424963415287
3.2386875000000	-3.4580452819002
3.2430000000000	-3.4738660489907
3.2473125000000	-3.4881784980642
3.2516250000000	-3.5062736478765
3.2559375000000	-3.5226162897362
3.2602500000000	-3.5391964314809
3.2645625000000	-3.5561755398908
3.2688750000000	-3.5747538252909
3.2731875000000	-3.5920035352507
3.2775000000000	-3.6101974672594
3.2818125000000	-3.6282494779116
3.2861250000000	-3.6473739826057
3.2904375000000	-3.6655268007731
3.2947500000000	-3.6842888059402
3.2990625000000	-3.7043493490921
3.3033750000000	-3.7242379351423
3.3076875000000	-3.7441893093163
3.3120000000000	-3.7643089772792
3.3163125000000	-3.7847462519864
3.3206250000000	-3.8057616949758
3.3249375000000	-3.8275139213962
3.3292500000000	-3.8481974063082
3.3335625000000	-3.8700651128299
3.3378750000000	-3.8913006714153
3.3421875000000	-3.9139755063119
3.3465000000000	-3.9360924839870
3.3508125000000	-3.9590138538920
3.3551250000000	-3.9821635586383
3.3594375000000	-4.0057002869122
3.3637500000000	-4.0294618907271
3.3680625000000	-4.0535826482404
3.3723750000000	-4.0763945904333
3.3766875000000	-4.1010358242737
3.3810000000000	-4.1256969063237
3.3853125000000	-4.1504807977581
3.3896250000000	-4.1754045067619
3.3939375000000	-4.2006622527188
3.3982500000000	-4.2263484840610
3.4025625000000	-4.2521562617872
3.4068750000000	-4.2791866376201
3.4111875000000	-4.3042463283851
3.4155000000000	-4.3308896271958
3.4198125000000	-4.3576478597317
3.4241250000000	-4.3846731080081
3.4284375000000	-4.4121162372872
3.4327500000000	-4.4395628492561
3.4370625000000	-4.4676945011749
3.4413750000000	-4.4957801468314
3.4456875000000	-4.5230937280434
3.4500000000000	-4.5517336419878
3.4543125000000	-4.5801229881641
3.4586250000000	-4.6086134732687
3.4629375000000	-4.6379977124415
3.4672500000000	-4.6676078686276
3.4715625000000	-4.6965809226675
3.4758750000000	-4.7261239101039
3.4801875000000	-4.7561635490760
3.4845000000000	-4.7864439904503
3.4888125000000	-4.8163543471954
3.4931250000000	-4.8465767789629
3.4974375000000	-4.8773916155451
3.5017500000000	-4.9084922158207
3.5060625000000	-4.9391554093284
3.5103750000000	-4.9712270538562
3.5146875000000	-4.9996963280214
3.5190000000000	-5.0345532941422
3.5233125000000	-5.0659704922249
3.5276250000000	-5.0976669330966
3.5319375000000	-5.1305554295840
3.5362500000000	-5.1628990954299
3.5405625000000	-5.1954100363468
3.5448750000000	-5.2282492347459
3.5491875000000	-5.2614015750044
3.5535000000000	-5.2941967200929
3.5578125000000	-5.3280592716052
3.5621250000000	-5.3615964594106
3.5664375000000	-5.3941350927236
3.5707500000000	-5.4302192263423
3.5750625000000	-5.4638440742791
3.5793750000000	-5.4981447253848
3.5836875000000	-5.5323686771867
3.5880000000000	-5.5678941350669
3.5923125000000	-5.6025134584975
3.5966250000000	-5.6379427016757
3.6009375000000	-5.6734828991263
3.6052500000000	-5.7088090017649
3.6095625000000	-5.7453180154225
3.6138750000000	-5.7812238985495
3.6181875000000	-5.8174076020251
3.6225000000000	-5.8546732875757
3.6268125000000	-5.8899315924492
3.6311250000000	-5.9280898020284
3.6354375000000	-5.9643460720330
3.6397500000000	-6.0020664474852
3.6440625000000	-6.0396255383049
3.6483750000000	-6.0772470326187
3.6526875000000	-6.1152061041681
3.6570000000000	-6.1535344441271
3.6613125000000	-6.1918851344732
3.6656250000000	-6.2308102088383
3.6699375000000	-6.2698349738007
